TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,MerchantID,Channel,LoginAttempts,TransactionDuration,AccountBalance,CustomerAge,CustomerOccupation,withdrawal_ratio,transaction_hour,fraud_gmm,isolation_fraud,fraud_either,fraud_both
TX002304,AC00155,381.52,2023-11-20 16:42:12,Debit,Seattle,D000306,M052,Online,1,79,5798.92,36,Doctor,0.06579156118725556,16,0,0,0,0
TX002158,AC00155,207.2,2024-01-01 16:12:32,Debit,Columbus,D000604,M028,Online,1,133,8092.94,60,Engineer,0.025602562233255157,16,0,0,0,0
TX001777,AC00156,148.13,2023-03-17 16:34:52,Debit,Phoenix,D000280,M025,Branch,1,56,2189.38,58,Retired,0.06765842384602033,16,0,0,0,0
TX000865,AC00156,261.14,2023-05-15 18:44:04,Debit,San Antonio,D000218,M040,ATM,1,162,6100.08,42,Engineer,0.04280927463246383,18,0,0,0,0
TX000345,AC00156,1271.9,2023-08-28 16:43:15,Debit,Houston,D000312,M073,ATM,1,155,2120.8,47,Engineer,0.599726518294983,16,0,0,0,0
TX000759,AC00156,236.81,2023-10-26 16:59:55,Debit,Oklahoma City,D000274,M013,Branch,1,15,813.68,22,Student,0.29103578802477637,16,0,0,0,0
TX000179,AC00156,237.06,2023-12-18 16:47:17,Debit,Phoenix,D000455,M049,Online,1,46,1182.77,71,Retired,0.20042780929512924,16,0,0,0,0
TX001649,AC00157,150.6,2023-04-17 17:43:23,Debit,Miami,D000339,M080,ATM,1,59,3240.14,69,Retired,0.04647947310918664,17,0,0,0,0
TX002155,AC00157,481.53,2023-09-12 17:21:48,Debit,Atlanta,D000142,M087,Branch,1,277,6142.54,58,Retired,0.07839265189970272,17,0,0,0,0
TX000940,AC00157,214.73,2023-11-10 18:28:09,Credit,Los Angeles,D000104,M061,ATM,1,26,5368.42,46,Doctor,0.039998733333084964,18,0,0,0,0
TX001410,AC00157,102.81,2023-12-04 16:23:00,Debit,Seattle,D000076,M074,Branch,1,47,3228.87,76,Retired,0.03184086073456039,16,0,0,0,0
TX001099,AC00157,299.42,2023-12-04 17:25:18,Credit,San Jose,D000516,M005,Branch,1,53,4735.41,63,Retired,0.06323000542719638,17,0,0,0,0
TX001338,AC00158,393.92,2023-05-16 16:57:35,Debit,Memphis,D000504,M061,Branch,1,47,7318.64,72,Retired,0.05382420777630817,16,0,0,0,0
TX000553,AC00158,245.93,2023-06-06 18:53:35,Debit,Fresno,D000096,M054,Branch,1,172,7986.63,54,Engineer,0.030792712320465578,18,0,0,0,0
TX002071,AC00158,446.83,2023-06-26 18:51:31,Credit,Miami,D000378,M051,Branch,1,143,1623.5,55,Retired,0.2752263627964275,18,0,0,0,0
TX001065,AC00158,191.62,2023-07-28 17:19:48,Debit,Jacksonville,D000663,M016,Branch,1,51,1981.67,63,Doctor,0.09669622086422058,17,0,0,0,0
TX001227,AC00158,775.6,2023-08-21 17:43:17,Credit,Mesa,D000627,M070,Branch,1,158,3898.64,79,Retired,0.1989411692282437,17,0,0,0,0
TX000961,AC00158,104.23,2023-10-17 16:41:39,Credit,Louisville,D000621,M081,Online,1,108,5009.29,63,Retired,0.020807339962349954,16,0,0,0,0
TX002371,AC00158,196.49,2023-12-22 17:31:59,Debit,Oklahoma City,D000342,M016,Branch,1,65,7516.56,41,Engineer,0.026140947454686717,17,0,0,0,0
TX000051,AC00159,425.34,2023-02-13 16:59:39,Credit,Kansas City,D000661,M040,Online,1,121,3907.54,69,Retired,0.10885109301504271,16,0,0,0,0
TX002185,AC00159,230.51,2023-02-17 18:01:18,Credit,Memphis,D000599,M062,Branch,1,56,9522.37,51,Engineer,0.024207208919628197,18,0,0,0,0
TX000288,AC00159,151.19,2023-05-05 16:04:36,Credit,New York,D000658,M061,Branch,1,96,11903.82,37,Doctor,0.012700964900342915,16,0,0,0,0
TX000743,AC00159,29.22,2023-07-06 18:16:05,Debit,San Antonio,D000432,M068,ATM,1,151,1649.43,24,Student,0.01771521070915407,18,0,0,0,0
TX000988,AC00159,187.88,2023-08-10 16:39:44,Debit,Nashville,D000034,M017,ATM,1,180,2154.58,60,Engineer,0.08720028961560954,16,0,0,0,0
TX000931,AC00160,757.1,2023-01-23 17:22:25,Debit,Atlanta,D000667,M071,Branch,1,203,10553.23,65,Doctor,0.0717410688481157,17,0,0,0,0
TX001233,AC00160,269.79,2023-10-03 16:15:25,Debit,San Jose,D000202,M013,ATM,1,17,1292.1,52,Engineer,0.20879962851172512,16,0,0,0,0
TX000148,AC00161,514.95,2023-04-13 18:37:48,Debit,New York,D000109,M056,Online,5,142,421.93,41,Doctor,1.2204631099945489,18,0,1,1,0
TX000900,AC00161,68.62,2023-06-29 16:57:52,Debit,Omaha,D000044,M091,Branch,1,157,13891.47,29,Doctor,0.0049397220020631375,16,0,0,0,0
TX000796,AC00161,199.47,2023-08-14 16:26:38,Debit,Detroit,D000585,M041,Online,1,142,6067.44,57,Doctor,0.032875479609192675,16,0,0,0,0
TX000536,AC00161,1182.86,2023-12-11 16:06:51,Debit,Tucson,D000673,M050,Online,1,34,7696.16,30,Engineer,0.15369482962932163,16,0,0,0,0
TX001787,AC00162,33.76,2023-01-16 17:39:25,Debit,Seattle,D000311,M024,Online,1,227,3253.51,26,Engineer,0.010376485703132923,17,0,0,0,0
TX001455,AC00162,55.99,2023-11-13 16:16:24,Debit,El Paso,D000525,M037,ATM,1,95,932.61,35,Doctor,0.06003581346972475,16,0,0,0,0
TX000143,AC00163,227.14,2023-07-03 17:42:08,Debit,Charlotte,D000439,M057,ATM,1,294,341.94,18,Student,0.6642685851318945,17,0,1,1,0
TX001546,AC00163,388.77,2023-12-11 16:57:08,Credit,Jacksonville,D000215,M065,Online,1,30,1658.49,26,Student,0.2344120253965957,16,0,0,0,0
TX001132,AC00164,421.25,2023-01-05 16:13:59,Debit,Fort Worth,D000422,M007,Online,1,66,7174.69,25,Student,0.0587133381372575,16,0,0,0,0
TX001799,AC00164,683.75,2023-02-20 18:56:31,Debit,Las Vegas,D000312,M073,Branch,1,106,6333.72,32,Doctor,0.10795393544394132,18,0,0,0,0
TX000742,AC00164,388.65,2023-02-21 16:02:33,Debit,Oklahoma City,D000284,M065,ATM,1,43,7896.85,76,Retired,0.04921582656375643,16,0,0,0,0
TX002142,AC00164,738.68,2023-03-07 16:36:08,Debit,Chicago,D000369,M096,Online,1,124,14352.33,50,Doctor,0.0514676014277821,16,0,0,0,0
TX000316,AC00164,711.3,2023-06-26 18:57:37,Debit,San Jose,D000581,M076,Branch,1,51,955.4,21,Student,0.7445049194054846,18,0,0,0,0
TX001033,AC00164,95.75,2023-07-12 16:54:53,Debit,Los Angeles,D000040,M064,Branch,1,169,337.62,31,Engineer,0.2836028671287246,16,0,0,0,0
TX000763,AC00165,820.62,2023-03-03 17:18:59,Credit,Fresno,D000622,M084,Branch,1,158,6024.8,61,Doctor,0.13620701102111274,17,0,0,0,0
TX001945,AC00165,135.27,2023-08-10 16:16:41,Debit,Atlanta,D000526,M050,ATM,1,131,9410.51,48,Doctor,0.014374353781038435,16,0,0,0,0
TX002395,AC00165,33.03,2023-08-10 16:58:10,Debit,Washington,D000376,M019,Branch,1,28,935.88,21,Student,0.03529298628029234,16,0,0,0,0
TX000360,AC00165,626.9,2023-10-10 16:42:09,Debit,Chicago,D000686,M017,ATM,1,146,587.11,23,Student,1.0677726490776855,16,0,0,0,0
TX002032,AC00165,42.26,2023-10-26 16:19:25,Debit,Raleigh,D000214,M080,ATM,1,171,268.77,44,Doctor,0.15723481043271198,16,0,0,0,0
TX001614,AC00165,103.08,2023-11-14 16:09:22,Debit,San Francisco,D000687,M009,Online,1,109,12002.16,60,Doctor,0.008588454078265912,16,0,0,0,0
TX001654,AC00166,81.15,2023-02-17 16:28:12,Debit,Miami,D000311,M059,ATM,1,114,1595.26,19,Student,0.05086945074784048,16,0,0,0,0
TX000491,AC00166,0.99,2023-09-13 16:55:14,Debit,Los Angeles,D000503,M029,ATM,1,133,4317.85,45,Engineer,0.00022928077631228502,16,0,0,0,0
TX001394,AC00166,401.37,2023-09-18 16:18:19,Debit,Los Angeles,D000404,M031,Branch,1,251,8208.54,43,Engineer,0.04889663691716188,16,0,0,0,0
TX002313,AC00166,294.77,2023-10-10 17:16:59,Debit,Philadelphia,D000451,M087,Online,1,101,2272.17,77,Retired,0.12973060994555863,17,0,0,0,0
TX000800,AC00166,182.79,2023-10-25 16:21:15,Credit,Louisville,D000499,M013,Online,1,14,1251.85,23,Student,0.14601589647321964,16,0,0,0,0
TX000943,AC00166,446.39,2023-12-12 17:41:53,Debit,Houston,D000102,M019,ATM,1,77,7863.6,63,Retired,0.05676662088610814,17,0,0,0,0
TX001329,AC00167,490.76,2023-01-19 16:28:08,Debit,Columbus,D000193,M048,Online,1,156,6414.11,66,Retired,0.07651256370720178,16,0,0,0,0
TX000511,AC00167,448.33,2023-05-01 16:11:56,Debit,Atlanta,D000452,M031,ATM,1,161,922.19,25,Student,0.48615795009705154,16,0,0,0,0
TX001370,AC00167,405.6,2023-08-08 17:41:41,Debit,Tucson,D000643,M031,Online,1,44,9754.73,37,Engineer,0.041579828452453324,17,0,0,0,0
TX001834,AC00167,133.07,2023-09-13 16:22:48,Debit,Sacramento,D000312,M001,Branch,1,155,1670.99,21,Student,0.07963542570571935,16,0,0,0,0
TX002285,AC00167,103.81,2023-09-27 16:39:38,Debit,Oklahoma City,D000283,M098,ATM,1,34,7044.63,36,Doctor,0.014736047173520823,16,0,0,0,0
TX001897,AC00168,77.83,2023-12-27 16:40:01,Credit,Kansas City,D000319,M067,Branch,1,146,2471.53,49,Engineer,0.031490615125043996,16,0,0,0,0
TX000838,AC00169,39.21,2023-05-10 16:15:31,Debit,Miami,D000059,M093,ATM,4,245,9385.57,66,Doctor,0.004177689794013576,16,0,1,1,0
TX001877,AC00169,136.48,2023-08-14 16:46:26,Debit,Charlotte,D000119,M079,Online,4,138,4618.53,52,Engineer,0.029550527981847038,16,0,1,1,0
TX000105,AC00170,129.94,2023-01-02 16:36:02,Debit,Las Vegas,D000647,M045,ATM,1,235,7954.92,32,Engineer,0.0163345451619878,16,0,0,0,0
TX000587,AC00170,80.43,2023-01-04 16:09:43,Debit,Columbus,D000483,M014,Branch,1,157,5987.67,59,Retired,0.013432604001222512,16,0,0,0,0
TX000967,AC00170,9.1,2023-03-02 16:09:39,Credit,San Francisco,D000158,M047,Online,1,63,2791.45,52,Retired,0.0032599545039316484,16,0,0,0,0
TX000619,AC00170,171.11,2023-05-15 16:52:24,Debit,San Francisco,D000172,M084,ATM,1,171,6324.09,57,Retired,0.02705685719210195,16,0,0,0,0
TX000641,AC00170,41.51,2023-10-04 16:47:33,Debit,Phoenix,D000688,M084,Online,1,48,609.6,28,Student,0.06809383202099736,16,0,0,0,0
TX002455,AC00170,106.99,2023-11-24 17:00:27,Debit,Omaha,D000092,M078,Branch,1,152,5771.4,38,Engineer,0.018537963059223065,17,0,0,0,0
TX001214,AC00170,1192.2,2023-12-21 16:21:27,Credit,Jacksonville,D000174,M093,Branch,5,103,7816.41,60,Retired,0.15252526415579531,16,0,1,1,0
TX000270,AC00171,97.98,2023-02-06 16:09:48,Debit,Denver,D000470,M033,Branch,1,18,7460.33,72,Retired,0.013133467286299669,16,0,0,0,0
TX001659,AC00171,165.55,2023-10-02 18:21:39,Debit,Dallas,D000639,M061,Branch,1,115,761.78,28,Student,0.2173199611436373,18,0,0,0,0
TX000915,AC00171,577.73,2023-11-10 16:26:28,Debit,San Jose,D000527,M033,ATM,1,63,14977.99,37,Doctor,0.03857193121373429,16,0,0,0,0
TX000342,AC00171,26.06,2023-12-21 17:01:24,Debit,San Diego,D000689,M096,ATM,1,283,12893.63,65,Doctor,0.002021153081017526,17,0,0,0,0
TX001411,AC00171,22.61,2023-12-21 17:56:04,Debit,Seattle,D000255,M099,Online,1,145,1111.67,19,Student,0.020338769598891755,17,0,0,0,0
TX002029,AC00172,431.31,2023-05-01 16:18:16,Credit,Atlanta,D000363,M021,Online,1,99,342.73,23,Student,1.2584541767572142,16,0,0,0,0
TX002485,AC00172,421.56,2023-07-18 17:56:55,Debit,San Jose,D000056,M047,Online,1,144,8037.87,53,Engineer,0.05244673029048741,17,0,0,0,0
TX001549,AC00172,870.3,2023-08-28 17:56:39,Debit,San Jose,D000200,M003,ATM,1,229,3688.98,51,Retired,0.2359188718832848,17,0,0,0,0
TX002039,AC00172,38.15,2023-10-06 16:37:16,Credit,Oklahoma City,D000682,M065,Online,1,129,1425.47,72,Retired,0.026763102695952914,16,0,0,0,0
TX001591,AC00172,1143.67,2023-10-30 16:18:48,Debit,Atlanta,D000056,M048,Online,1,111,7677.76,66,Retired,0.1489588109031801,16,0,0,0,0
TX000713,AC00173,498.59,2023-01-30 16:20:26,Credit,Oklahoma City,D000604,M032,Online,1,32,5862.99,33,Doctor,0.08504022691493589,16,0,0,0,0
TX000527,AC00173,345.81,2023-06-26 16:10:57,Debit,Raleigh,D000417,M099,Branch,1,135,6116.8,40,Engineer,0.05653446246403348,16,0,0,0,0
TX000847,AC00173,224.19,2023-09-21 16:42:38,Debit,Houston,D000266,M017,ATM,1,93,8475.47,52,Doctor,0.026451630411056852,16,0,0,0,0
TX001061,AC00173,726.61,2023-11-03 16:31:22,Debit,Phoenix,D000141,M081,ATM,1,277,1008.76,18,Student,0.7203001705063643,16,0,1,1,0
TX001017,AC00174,213.55,2023-03-30 16:00:25,Debit,Boston,D000680,M077,ATM,1,15,5238.37,63,Doctor,0.040766497975515285,16,0,0,0,0
TX000962,AC00174,353.59,2023-08-11 17:57:52,Credit,New York,D000311,M046,Branch,5,109,1822.34,52,Retired,0.1940307516709286,17,0,1,1,0
TX000156,AC00174,83.02,2023-09-04 17:59:51,Credit,Seattle,D000226,M058,Online,1,171,9009.56,36,Engineer,0.009214656431612643,17,0,0,0,0
TX001470,AC00174,50.52,2023-10-16 16:29:39,Debit,Boston,D000377,M029,Online,1,140,1121.19,20,Student,0.045059267385545713,16,0,0,0,0
TX001426,AC00175,567.71,2023-02-06 18:39:23,Debit,Memphis,D000605,M086,Online,1,80,13884.24,63,Doctor,0.040888806301245154,18,0,0,0,0
TX001340,AC00175,557.41,2023-04-14 16:52:23,Credit,Washington,D000180,M087,Online,1,49,2968.75,80,Retired,0.18775915789473682,16,0,0,0,0
TX001167,AC00175,309.77,2023-05-08 16:31:56,Credit,San Antonio,D000384,M010,Online,1,137,4378.14,67,Retired,0.07075379042241682,16,0,0,0,0
TX000236,AC00175,54.03,2023-09-19 17:16:46,Credit,Milwaukee,D000519,M087,ATM,1,161,6736.3,56,Retired,0.008020723542597568,17,0,0,0,0
TX001696,AC00175,521.01,2023-10-13 17:54:57,Credit,Seattle,D000205,M041,Branch,1,73,4004.55,41,Engineer,0.13010450612428362,17,0,0,0,0
TX000715,AC00175,1.87,2023-10-20 18:34:41,Debit,Washington,D000165,M014,ATM,1,147,7287.94,65,Retired,0.0002565882814622514,18,0,0,0,0
TX001631,AC00175,124.74,2023-11-27 16:33:20,Debit,Los Angeles,D000302,M038,ATM,1,33,2987.97,49,Engineer,0.04174740710248095,16,0,0,0,0
TX000645,AC00176,159.32,2023-01-16 18:57:13,Debit,Seattle,D000446,M033,Branch,1,100,304.44,18,Student,0.5233215083431875,18,0,0,0,0
TX002378,AC00176,13.02,2023-06-14 16:24:08,Debit,Charlotte,D000387,M014,Branch,1,42,6076.45,51,Doctor,0.0021426984505755827,16,0,0,0,0
TX001550,AC00176,458.94,2023-07-18 18:06:23,Debit,Detroit,D000074,M076,Branch,1,180,5619.95,52,Engineer,0.08166264824420147,18,0,0,0,0
TX002407,AC00176,74.72,2023-07-25 18:58:19,Debit,Phoenix,D000272,M031,Online,1,132,165.75,26,Student,0.4507993966817496,18,0,0,0,0
TX000128,AC00176,841.28,2023-08-09 17:34:26,Debit,Tucson,D000276,M083,Online,1,80,1103.64,26,Student,0.7622775542749446,17,0,0,0,0
TX001266,AC00176,595.91,2023-08-10 18:39:04,Credit,San Antonio,D000063,M085,ATM,1,162,1673.76,19,Student,0.3560307331995029,18,0,0,0,0
TX000889,AC00176,1.21,2023-08-21 17:19:06,Debit,Atlanta,D000369,M039,Branch,1,196,7542.74,55,Retired,0.00016041915802480266,17,0,0,0,0
TX000987,AC00176,213.28,2023-12-25 18:29:05,Debit,Mesa,D000034,M088,Branch,1,94,4835.91,51,Retired,0.044103384885161225,18,0,0,0,0
TX002394,AC00177,138.54,2023-01-03 17:56:37,Credit,Austin,D000022,M028,Branch,1,93,8274.77,60,Engineer,0.016742459307026055,17,0,0,0,0
TX002278,AC00177,311.28,2023-05-22 16:41:12,Debit,Atlanta,D000515,M045,Branch,1,198,135.96,49,Doctor,2.289496910856134,16,0,1,1,0
TX000289,AC00177,242.62,2023-07-10 16:40:15,Credit,San Francisco,D000332,M094,Online,1,234,483.02,22,Student,0.5022980414889653,16,0,0,0,0
TX000466,AC00177,623.9,2023-08-08 17:44:21,Debit,San Jose,D000162,M005,ATM,1,249,711.47,27,Student,0.8769168060494469,17,0,1,1,0
TX000409,AC00177,230.61,2023-09-04 16:41:19,Debit,Raleigh,D000083,M076,Branch,1,204,2561.42,80,Retired,0.09003209157420494,16,0,0,0,0
TX000136,AC00177,16.16,2023-10-16 16:59:36,Debit,Milwaukee,D000465,M065,ATM,1,124,14401.17,50,Doctor,0.0011221310490744849,16,0,0,0,0
TX000237,AC00177,736.73,2023-11-27 16:05:27,Debit,Memphis,D000167,M037,Branch,1,10,3313.07,48,Engineer,0.2223707920448406,16,0,0,0,0
TX000371,AC00177,218.59,2023-11-27 16:43:28,Credit,Denver,D000004,M088,Branch,1,123,6699.23,40,Engineer,0.03262912304846975,16,0,0,0,0
TX002013,AC00177,434.67,2023-12-05 18:33:02,Credit,Virginia Beach,D000107,M024,Online,1,124,1298.13,27,Student,0.3348431975225902,18,0,0,0,0
TX000267,AC00178,66.9,2023-04-17 16:50:45,Credit,Charlotte,D000221,M021,Online,4,129,5238.71,79,Retired,0.01277031941069462,16,0,1,1,0
TX000100,AC00178,115.02,2023-09-11 16:19:04,Debit,San Antonio,D000528,M004,Branch,1,175,7643.66,37,Doctor,0.015047765075892961,16,0,0,0,0
TX001496,AC00178,446.1,2023-09-19 17:45:19,Debit,Seattle,D000444,M068,ATM,1,243,1008.44,25,Student,0.4423664273531395,17,0,0,0,0
TX001194,AC00178,138.82,2023-10-16 16:12:20,Debit,Fort Worth,D000493,M030,Online,1,53,3100.22,77,Retired,0.044777467405538965,16,0,0,0,0
TX001482,AC00178,112.27,2023-10-19 17:34:53,Debit,Seattle,D000690,M007,Branch,1,102,7369.89,58,Doctor,0.015233605928989442,17,0,0,0,0
TX001425,AC00179,360.02,2023-02-09 16:29:06,Debit,Dallas,D000072,M004,Online,1,68,6400.59,68,Retired,0.056247939643064154,16,0,0,0,0
TX002068,AC00179,994.63,2023-06-21 16:00:07,Debit,Austin,D000345,M030,Online,1,158,13538.14,61,Doctor,0.0734687335187847,16,0,0,0,0
TX002484,AC00179,204.63,2023-06-21 17:48:16,Debit,Las Vegas,D000699,M090,Online,1,92,9199.52,52,Engineer,0.02224355183748717,17,0,0,0,0
TX000913,AC00179,213.4,2023-08-14 16:40:38,Credit,Fort Worth,D000203,M087,Branch,1,100,2012.24,73,Retired,0.10605096807537868,16,0,0,0,0
TX001439,AC00179,1831.02,2023-09-15 17:31:42,Credit,Columbus,D000246,M012,Online,1,83,11498.01,62,Doctor,0.15924668703540873,17,0,0,0,0
TX001804,AC00179,216.03,2023-10-27 18:28:05,Debit,Boston,D000160,M042,ATM,1,300,10462.77,42,Doctor,0.020647495835232926,18,0,0,0,0
TX000828,AC00180,108.96,2023-10-10 18:12:07,Debit,Milwaukee,D000240,M070,ATM,1,247,7597.66,26,Student,0.014341257703029617,18,0,0,0,0
TX002052,AC00181,261.77,2023-01-12 18:07:21,Debit,Chicago,D000026,M004,Online,1,46,824.71,28,Student,0.3174085436092687,18,0,0,0,0
TX001889,AC00181,22.15,2023-05-03 16:26:08,Debit,Denver,D000452,M065,Branch,1,73,7451.83,44,Doctor,0.0029724242233115893,16,0,0,0,0
TX000207,AC00181,800.55,2023-05-04 16:21:31,Debit,Oklahoma City,D000657,M062,ATM,1,108,9660.22,31,Engineer,0.08287078348112155,16,0,0,0,0
TX001772,AC00181,40.9,2023-06-01 18:27:12,Debit,Charlotte,D000536,M024,ATM,1,37,1514.34,55,Doctor,0.027008465734247263,18,0,0,0,0
TX000737,AC00181,321.93,2023-12-04 18:27:11,Debit,Nashville,D000083,M092,ATM,1,12,4392.73,45,Engineer,0.0732869992009525,18,0,0,0,0
TX000942,AC00182,617.66,2023-01-30 16:34:16,Debit,Memphis,D000116,M036,ATM,1,40,5906.58,41,Engineer,0.10457151177161741,16,1,0,1,0
TX000166,AC00182,231.91,2023-01-31 18:31:22,Debit,Memphis,D000371,M044,ATM,1,165,112.76,34,Engineer,2.056669031571479,18,1,1,1,1
TX002496,AC00182,271.22,2023-04-03 16:07:53,Credit,Louisville,D000052,M056,ATM,1,87,6863.02,45,Doctor,0.039519045551375344,16,0,0,0,0
TX000429,AC00182,677.29,2023-05-01 18:28:00,Debit,Houston,D000016,M015,Online,1,287,627.79,27,Engineer,1.078848022427882,18,1,1,1,1
TX000678,AC00182,375.17,2023-06-08 17:20:53,Debit,Fort Worth,D000226,M053,ATM,2,66,5495.3,51,Engineer,0.06827106800356668,17,1,0,1,0
TX000660,AC00182,67.57,2023-08-17 16:44:38,Debit,Charlotte,D000498,M093,Branch,1,107,2766.12,37,Engineer,0.024427718247942966,16,1,0,1,0
TX000871,AC00182,870.05,2023-08-31 16:42:18,Debit,El Paso,D000098,M077,ATM,1,39,905.25,29,Doctor,0.9611157138911902,16,1,0,1,0
TX000465,AC00182,442.74,2023-10-16 17:47:41,Debit,San Diego,D000563,M019,Branch,1,136,1790.27,23,Student,0.247303479363448,17,1,0,1,0
TX000621,AC00183,420.76,2023-02-23 16:04:35,Debit,Miami,D000329,M054,Branch,1,76,6581.55,51,Retired,0.06393022920132795,16,0,0,0,0
TX002280,AC00183,307.75,2023-04-12 17:54:47,Debit,Detroit,D000612,M085,Branch,1,63,1061.58,64,Doctor,0.2898980764520809,17,0,0,0,0
TX002389,AC00183,155.56,2023-04-24 16:07:53,Credit,Austin,D000033,M014,Branch,1,64,129.79,19,Student,1.1985515062793746,16,0,0,0,0
TX000539,AC00183,59.44,2023-06-13 17:52:56,Debit,Chicago,D000479,M002,Online,1,176,5472.03,35,Engineer,0.010862513546161114,17,0,0,0,0
TX001781,AC00183,637.34,2023-09-01 16:19:43,Debit,Indianapolis,D000304,M018,ATM,1,278,5183.5,51,Retired,0.12295553197646379,16,0,0,0,0
TX001005,AC00183,55.12,2023-09-18 16:19:03,Credit,Houston,D000219,M021,Online,1,261,3791.99,34,Engineer,0.014535903311981308,16,0,0,0,0
TX001908,AC00184,484.24,2023-05-29 16:40:15,Debit,Raleigh,D000305,M019,Branch,1,77,8042.3,67,Doctor,0.06021163100108178,16,0,0,0,0
TX001031,AC00184,353.69,2023-08-22 16:49:26,Debit,San Jose,D000474,M068,Online,1,163,9500.79,59,Engineer,0.037227430561037556,16,0,0,0,0
TX001271,AC00184,73.19,2023-10-18 16:20:15,Debit,Atlanta,D000067,M025,Branch,1,213,2264.98,76,Retired,0.03231375111480013,16,0,0,0,0
TX000601,AC00184,110.49,2023-10-31 17:06:47,Debit,Raleigh,D000449,M068,Online,1,48,10483.93,57,Doctor,0.010538986811243493,17,0,0,0,0
TX001900,AC00185,868.05,2023-01-12 16:35:36,Credit,San Diego,D000255,M024,Online,1,119,3931.03,49,Engineer,0.220819988654373,16,0,0,0,0
TX001657,AC00185,172.68,2023-02-20 16:07:41,Debit,Baltimore,D000371,M031,ATM,1,17,10724.95,33,Doctor,0.01610077436258444,16,0,0,0,0
TX001350,AC00185,22.3,2023-05-01 16:57:17,Debit,Philadelphia,D000035,M030,ATM,1,90,1200.35,21,Student,0.018577914774857335,16,0,0,0,0
TX000849,AC00185,163.46,2023-09-08 17:09:54,Credit,Baltimore,D000150,M037,Branch,1,111,6953.8,63,Retired,0.02350657194627398,17,0,0,0,0
TX000968,AC00185,21.41,2023-12-04 16:27:03,Debit,Louisville,D000092,M062,Online,1,99,658.91,57,Doctor,0.0324930567148776,16,0,0,0,0
TX001709,AC00185,206.51,2023-12-18 17:09:29,Debit,Indianapolis,D000354,M046,ATM,1,275,3921.74,51,Retired,0.052657748856374975,17,0,0,0,0
TX002031,AC00186,199.23,2023-09-04 16:04:27,Debit,Tucson,D000183,M052,ATM,1,54,9834.0,29,Engineer,0.020259304453935326,16,0,0,0,0
TX002118,AC00186,257.6,2023-12-18 16:30:46,Credit,Fort Worth,D000576,M004,Online,1,293,7950.74,59,Retired,0.0323994999207621,16,0,0,0,0
TX002330,AC00187,343.86,2023-02-13 16:44:51,Debit,Charlotte,D000134,M058,Branch,1,70,3278.65,57,Engineer,0.10487853232275479,16,0,0,0,0
TX001314,AC00187,333.97,2023-03-22 16:18:37,Debit,Fresno,D000305,M011,Branch,1,45,5237.36,52,Doctor,0.06376685963920754,16,0,0,0,0
TX000954,AC00187,119.95,2023-04-10 17:53:04,Credit,Philadelphia,D000292,M092,Branch,5,47,2596.61,62,Retired,0.04619484635736595,17,0,1,1,0
TX001966,AC00187,36.63,2023-05-04 17:02:55,Debit,Miami,D000560,M094,ATM,1,261,7941.73,75,Retired,0.004612345169125619,17,0,0,0,0
TX000334,AC00187,118.77,2023-10-02 17:44:05,Debit,Atlanta,D000310,M066,Branch,1,123,2104.82,55,Engineer,0.0564276280156973,17,0,0,0,0
TX001817,AC00188,179.38,2023-03-13 17:16:57,Debit,Mesa,D000218,M028,Online,1,173,11666.18,40,Doctor,0.015376069973204596,17,0,0,0,0
TX000383,AC00188,13.71,2023-05-30 17:54:22,Credit,Denver,D000483,M084,Online,1,148,8342.79,38,Engineer,0.0016433351432794065,17,0,0,0,0
TX000823,AC00188,48.78,2023-08-11 16:43:41,Credit,Kansas City,D000071,M006,Branch,1,136,552.06,18,Student,0.08835996087381807,16,0,0,0,0
TX000575,AC00188,220.41,2023-09-04 16:42:49,Credit,El Paso,D000574,M059,Online,1,155,5116.98,26,Engineer,0.04307423519341487,16,0,0,0,0
TX001987,AC00188,92.5,2023-09-25 16:22:10,Credit,Seattle,D000520,M080,Online,1,70,6295.45,40,Engineer,0.014693151402997403,16,0,0,0,0
TX001728,AC00189,555.71,2023-01-23 17:35:42,Credit,Boston,D000343,M018,Branch,1,73,830.37,22,Student,0.6692317882389779,17,0,0,0,0
TX002182,AC00189,13.3,2023-06-06 16:36:30,Debit,San Antonio,D000167,M009,ATM,1,63,213.0,23,Student,0.062441314553990615,16,0,0,0,0
TX001104,AC00189,350.72,2023-08-02 16:37:39,Credit,Fresno,D000679,M035,ATM,1,48,1982.9,28,Student,0.17687225780422614,16,0,0,0,0
TX001970,AC00189,146.55,2023-08-03 18:35:54,Debit,Virginia Beach,D000163,M002,Online,5,124,4087.44,54,Retired,0.03585373730256591,18,0,1,1,0
TX000293,AC00189,443.79,2023-10-09 18:28:04,Debit,Las Vegas,D000407,M099,ATM,1,87,3133.85,53,Retired,0.14161175550840022,18,0,0,0,0
